               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 341,             0.01189,           0.0076387,                   0,             0.99965,                   1,               0.995,             0.92531,           0.0053995,           0.0026064,                   0,            0.003268,            0.003268,            0.003268
                 342,            0.012488,           0.0074577,                   0,             0.99964,                   1,               0.995,              0.9321,           0.0052353,           0.0025895,                   0,           0.0032482,           0.0032482,           0.0032482
                 343,            0.012209,           0.0073597,                   0,             0.99964,                   1,               0.995,             0.92767,           0.0051131,           0.0026182,                   0,           0.0032284,           0.0032284,           0.0032284
                 344,            0.012415,           0.0078106,                   0,             0.99963,                   1,               0.995,             0.91506,           0.0055032,           0.0026103,                   0,           0.0032086,           0.0032086,           0.0032086
                 345,            0.012428,           0.0080615,                   0,              0.9996,                   1,               0.995,             0.91442,           0.0053407,           0.0025953,                   0,           0.0031888,           0.0031888,           0.0031888
                 346,            0.012669,           0.0083239,                   0,             0.99954,                   1,               0.995,              0.9223,           0.0050625,           0.0025709,                   0,            0.003169,            0.003169,            0.003169
                 347,            0.011886,           0.0077087,                   0,             0.99915,                   1,               0.995,             0.91988,           0.0051564,           0.0026266,                   0,           0.0031492,           0.0031492,           0.0031492
                 348,            0.010658,           0.0069373,                   0,             0.99895,                   1,               0.995,             0.92771,           0.0051268,           0.0026554,                   0,           0.0031294,           0.0031294,           0.0031294
                 349,            0.012197,           0.0075196,                   0,             0.99878,                   1,               0.995,             0.92069,            0.005256,           0.0027133,                   0,           0.0031096,           0.0031096,           0.0031096
                 350,            0.012071,           0.0079549,                   0,             0.99842,                   1,               0.995,             0.91955,           0.0052751,           0.0028438,                   0,           0.0030898,           0.0030898,           0.0030898
                 351,            0.012721,            0.008285,                   0,             0.99864,                   1,               0.995,              0.9234,           0.0052438,           0.0027791,                   0,             0.00307,             0.00307,             0.00307
                 352,            0.011872,           0.0082281,                   0,             0.99876,                   1,               0.995,             0.92103,            0.005151,           0.0028008,                   0,           0.0030502,           0.0030502,           0.0030502
                 353,            0.011585,            0.007467,                   0,             0.99928,                   1,               0.995,             0.92242,            0.005137,           0.0027755,                   0,           0.0030304,           0.0030304,           0.0030304
                 354,            0.010432,           0.0078543,                   0,             0.99953,                   1,               0.995,             0.92394,           0.0052173,           0.0027365,                   0,           0.0030106,           0.0030106,           0.0030106
                 355,            0.011346,           0.0074492,                   0,             0.99958,                   1,               0.995,             0.92705,           0.0052933,           0.0026567,                   0,           0.0029908,           0.0029908,           0.0029908
                 356,            0.011718,           0.0070537,                   0,             0.99959,                   1,               0.995,             0.93661,           0.0053179,           0.0025979,                   0,            0.002971,            0.002971,            0.002971
                 357,            0.011759,           0.0076212,                   0,              0.9996,                   1,               0.995,             0.93006,           0.0054578,           0.0025942,                   0,           0.0029512,           0.0029512,           0.0029512
                 358,            0.011389,           0.0072375,                   0,              0.9996,                   1,               0.995,             0.92692,           0.0056388,           0.0026082,                   0,           0.0029314,           0.0029314,           0.0029314
                 359,            0.011669,           0.0074376,                   0,              0.9996,                   1,               0.995,             0.92745,           0.0058739,           0.0026408,                   0,           0.0029116,           0.0029116,           0.0029116
                 360,            0.011619,           0.0069886,                   0,              0.9996,                   1,               0.995,             0.93058,           0.0057159,           0.0026175,                   0,           0.0028918,           0.0028918,           0.0028918
                 361,            0.010873,           0.0079926,                   0,             0.99959,                   1,               0.995,              0.9293,           0.0055611,           0.0026162,                   0,            0.002872,            0.002872,            0.002872
                 362,            0.011451,           0.0075351,                   0,             0.99958,                   1,               0.995,             0.92529,           0.0056749,           0.0026414,                   0,           0.0028522,           0.0028522,           0.0028522
                 363,            0.011195,           0.0073443,                   0,             0.99959,                   1,               0.995,             0.92566,           0.0058729,           0.0026877,                   0,           0.0028324,           0.0028324,           0.0028324
                 364,            0.012448,           0.0073127,                   0,              0.9996,                   1,               0.995,             0.93573,           0.0057344,           0.0026965,                   0,           0.0028126,           0.0028126,           0.0028126
                 365,            0.011684,           0.0072893,                   0,              0.9996,                   1,               0.995,             0.93657,           0.0056235,           0.0025968,                   0,           0.0027928,           0.0027928,           0.0027928
                 366,            0.010964,            0.006526,                   0,             0.99959,                   1,               0.995,             0.93075,           0.0054777,           0.0025383,                   0,            0.002773,            0.002773,            0.002773
                 367,            0.011045,            0.007622,                   0,              0.9996,                   1,               0.995,             0.93626,           0.0052761,           0.0025158,                   0,           0.0027532,           0.0027532,           0.0027532
                 368,            0.010985,           0.0073313,                   0,             0.99962,                   1,               0.995,             0.93505,           0.0052343,            0.002531,                   0,           0.0027334,           0.0027334,           0.0027334
                 369,            0.011307,           0.0076029,                   0,             0.99963,                   1,               0.995,             0.93119,           0.0053547,           0.0025629,                   0,           0.0027136,           0.0027136,           0.0027136
                 370,            0.013074,           0.0077987,                   0,             0.99963,                   1,               0.995,             0.92968,            0.005505,           0.0026042,                   0,           0.0026938,           0.0026938,           0.0026938
                 371,            0.012687,           0.0077076,                   0,             0.99962,                   1,               0.995,             0.93672,           0.0054787,           0.0026143,                   0,            0.002674,            0.002674,            0.002674
                 372,            0.011876,           0.0081281,                   0,             0.99962,                   1,               0.995,             0.93196,           0.0051704,            0.002585,                   0,           0.0026542,           0.0026542,           0.0026542
                 373,            0.011504,           0.0073883,                   0,             0.99962,                   1,               0.995,             0.92597,            0.005154,           0.0025776,                   0,           0.0026344,           0.0026344,           0.0026344
                 374,            0.011536,           0.0075738,                   0,             0.99962,                   1,               0.995,             0.93049,           0.0049335,           0.0025529,                   0,           0.0026146,           0.0026146,           0.0026146
                 375,            0.011464,           0.0074734,                   0,             0.99962,                   1,               0.995,             0.93504,           0.0049708,           0.0025238,                   0,           0.0025948,           0.0025948,           0.0025948
                 376,            0.011145,           0.0079078,                   0,             0.99961,                   1,               0.995,             0.93067,           0.0050415,           0.0025566,                   0,            0.002575,            0.002575,            0.002575
                 377,            0.011501,           0.0074775,                   0,             0.99961,                   1,               0.995,              0.9346,           0.0050181,           0.0025827,                   0,           0.0025552,           0.0025552,           0.0025552
                 378,            0.011699,           0.0072975,                   0,             0.99961,                   1,               0.995,             0.93815,           0.0050072,           0.0025801,                   0,           0.0025354,           0.0025354,           0.0025354
                 379,            0.011397,           0.0071878,                   0,              0.9996,                   1,               0.995,             0.93796,            0.005168,           0.0026125,                   0,           0.0025156,           0.0025156,           0.0025156
                 380,            0.011943,           0.0075393,                   0,              0.9996,                   1,               0.995,              0.9396,           0.0051975,           0.0026814,                   0,           0.0024958,           0.0024958,           0.0024958
                 381,            0.011255,           0.0072845,                   0,             0.99961,                   1,               0.995,             0.93991,           0.0052613,           0.0027361,                   0,            0.002476,            0.002476,            0.002476
                 382,            0.010346,           0.0074821,                   0,             0.99962,                   1,               0.995,             0.93753,           0.0051608,           0.0027007,                   0,           0.0024562,           0.0024562,           0.0024562
                 383,            0.011599,            0.007459,                   0,             0.99963,                   1,               0.995,             0.93904,           0.0051821,           0.0026434,                   0,           0.0024364,           0.0024364,           0.0024364
                 384,            0.011497,           0.0073206,                   0,             0.99963,                   1,               0.995,             0.93736,           0.0050613,           0.0025967,                   0,           0.0024166,           0.0024166,           0.0024166
                 385,            0.011217,             0.00746,                   0,             0.99963,                   1,               0.995,                0.94,           0.0051018,           0.0025571,                   0,           0.0023968,           0.0023968,           0.0023968
                 386,             0.01144,           0.0072247,                   0,             0.99963,                   1,               0.995,              0.9386,           0.0051051,           0.0025358,                   0,            0.002377,            0.002377,            0.002377
                 387,             0.01169,           0.0076986,                   0,             0.99963,                   1,               0.995,             0.94068,           0.0051107,           0.0025103,                   0,           0.0023572,           0.0023572,           0.0023572
                 388,            0.011381,            0.007442,                   0,             0.99964,                   1,               0.995,              0.9369,           0.0052813,           0.0025668,                   0,           0.0023374,           0.0023374,           0.0023374
                 389,            0.010335,           0.0071112,                   0,             0.99963,                   1,               0.995,             0.93759,           0.0051167,           0.0025501,                   0,           0.0023176,           0.0023176,           0.0023176
                 390,            0.011821,           0.0078155,                   0,             0.99963,                   1,               0.995,             0.93912,           0.0050072,           0.0025168,                   0,           0.0022978,           0.0022978,           0.0022978
                 391,            0.011011,           0.0073408,                   0,             0.99962,                   1,               0.995,             0.93629,            0.005027,           0.0025321,                   0,            0.002278,            0.002278,            0.002278
                 392,            0.010587,           0.0068869,                   0,             0.99962,                   1,               0.995,              0.9389,           0.0052527,           0.0025311,                   0,           0.0022582,           0.0022582,           0.0022582
                 393,            0.012208,           0.0078744,                   0,             0.99962,                   1,               0.995,             0.94046,           0.0052282,           0.0025264,                   0,           0.0022384,           0.0022384,           0.0022384
                 394,            0.011155,           0.0074884,                   0,             0.99962,                   1,               0.995,              0.9427,           0.0050067,           0.0025058,                   0,           0.0022186,           0.0022186,           0.0022186
                 395,            0.010599,           0.0080155,                   0,             0.99961,                   1,               0.995,             0.94375,           0.0051092,           0.0025903,                   0,           0.0021988,           0.0021988,           0.0021988
                 396,             0.01056,           0.0071731,                   0,             0.99962,                   1,               0.995,             0.94129,            0.005124,           0.0026152,                   0,            0.002179,            0.002179,            0.002179
                 397,            0.010016,           0.0070836,                   0,             0.99961,                   1,               0.995,             0.94032,           0.0052318,           0.0027152,                   0,           0.0021592,           0.0021592,           0.0021592
                 398,            0.011982,           0.0075468,                   0,             0.99961,                   1,               0.995,             0.94145,           0.0052131,           0.0027734,                   0,           0.0021394,           0.0021394,           0.0021394
                 399,            0.010724,            0.007634,                   0,             0.99961,                   1,               0.995,             0.93365,           0.0051066,           0.0026972,                   0,           0.0021196,           0.0021196,           0.0021196
                 400,            0.010891,           0.0070829,                   0,              0.9996,                   1,               0.995,              0.9422,           0.0050896,           0.0026493,                   0,           0.0020998,           0.0020998,           0.0020998
                 401,             0.01131,           0.0073902,                   0,             0.99959,                   1,               0.995,             0.94439,           0.0051955,            0.002608,                   0,             0.00208,             0.00208,             0.00208
                 402,            0.010763,           0.0072157,                   0,             0.99958,                   1,               0.995,             0.94283,           0.0050005,            0.002566,                   0,           0.0020602,           0.0020602,           0.0020602
                 403,            0.011624,           0.0068881,                   0,             0.99959,                   1,               0.995,             0.94602,           0.0050073,            0.002573,                   0,           0.0020404,           0.0020404,           0.0020404
                 404,            0.012395,           0.0073575,                   0,             0.99959,                   1,               0.995,             0.94599,           0.0050602,           0.0025791,                   0,           0.0020206,           0.0020206,           0.0020206
                 405,            0.012771,           0.0075588,                   0,             0.99958,                   1,               0.995,             0.94319,           0.0051117,           0.0026474,                   0,           0.0020008,           0.0020008,           0.0020008
                 406,            0.010973,           0.0072348,                   0,             0.99959,                   1,               0.995,             0.94483,           0.0051024,           0.0027458,                   0,            0.001981,            0.001981,            0.001981
                 407,            0.011799,           0.0067144,                   0,              0.9996,                   1,               0.995,             0.94495,           0.0050048,           0.0026644,                   0,           0.0019612,           0.0019612,           0.0019612
                 408,             0.01188,           0.0074243,                   0,             0.99961,                   1,               0.995,             0.94508,           0.0049155,           0.0025782,                   0,           0.0019414,           0.0019414,           0.0019414
                 409,            0.010686,           0.0073681,                   0,             0.99962,                   1,               0.995,             0.94208,           0.0049368,           0.0025525,                   0,           0.0019216,           0.0019216,           0.0019216
                 410,            0.010702,           0.0077334,                   0,             0.99963,                   1,               0.995,             0.93814,           0.0049405,           0.0025447,                   0,           0.0019018,           0.0019018,           0.0019018
                 411,            0.011593,           0.0072801,                   0,             0.99963,                   1,               0.995,             0.94031,           0.0049104,           0.0025437,                   0,            0.001882,            0.001882,            0.001882
                 412,            0.010308,            0.006964,                   0,             0.99963,                   1,               0.995,             0.94047,           0.0049036,           0.0025347,                   0,           0.0018622,           0.0018622,           0.0018622
                 413,            0.012728,           0.0074554,                   0,             0.99964,                   1,               0.995,             0.94087,           0.0048749,           0.0025108,                   0,           0.0018424,           0.0018424,           0.0018424
                 414,            0.010018,            0.007286,                   0,             0.99963,                   1,               0.995,             0.93938,           0.0049331,           0.0025029,                   0,           0.0018226,           0.0018226,           0.0018226
                 415,           0.0099435,            0.006479,                   0,             0.99963,                   1,               0.995,             0.94314,           0.0048926,           0.0025039,                   0,           0.0018028,           0.0018028,           0.0018028
                 416,             0.01048,           0.0074431,                   0,             0.99964,                   1,               0.995,             0.94388,           0.0049266,           0.0025066,                   0,            0.001783,            0.001783,            0.001783
                 417,               0.011,           0.0074349,                   0,             0.99964,                   1,               0.995,             0.94461,           0.0049168,           0.0024895,                   0,           0.0017632,           0.0017632,           0.0017632
                 418,             0.01071,           0.0073465,                   0,             0.99964,                   1,               0.995,             0.94196,           0.0049489,           0.0024872,                   0,           0.0017434,           0.0017434,           0.0017434
                 419,             0.01236,           0.0076075,                   0,             0.99963,                   1,               0.995,             0.94248,           0.0049988,           0.0025118,                   0,           0.0017236,           0.0017236,           0.0017236
                 420,            0.011082,           0.0074713,                   0,             0.99964,                   1,               0.995,             0.93952,           0.0051101,           0.0025302,                   0,           0.0017038,           0.0017038,           0.0017038
                 421,            0.011117,            0.007013,                   0,             0.99964,                   1,               0.995,             0.94194,           0.0050902,           0.0025379,                   0,            0.001684,            0.001684,            0.001684
                 422,            0.010673,           0.0073349,                   0,             0.99964,                   1,               0.995,             0.94407,           0.0051041,            0.002567,                   0,           0.0016642,           0.0016642,           0.0016642
                 423,            0.011156,           0.0066959,                   0,             0.99963,                   1,               0.995,             0.94149,           0.0052156,           0.0026178,                   0,           0.0016444,           0.0016444,           0.0016444
                 424,            0.011107,           0.0074953,                   0,             0.99963,                   1,               0.995,             0.94449,           0.0051436,           0.0025981,                   0,           0.0016246,           0.0016246,           0.0016246
                 425,            0.010445,           0.0067784,                   0,             0.99962,                   1,               0.995,             0.94058,            0.005102,            0.002576,                   0,           0.0016048,           0.0016048,           0.0016048
                 426,            0.010284,           0.0073519,                   0,             0.99963,                   1,               0.995,             0.93933,           0.0050426,           0.0025538,                   0,            0.001585,            0.001585,            0.001585
                 427,            0.010928,           0.0075005,                   0,             0.99963,                   1,               0.995,             0.94087,           0.0049692,            0.002498,                   0,           0.0015652,           0.0015652,           0.0015652
                 428,            0.010273,           0.0067049,                   0,             0.99964,                   1,               0.995,              0.9391,           0.0049631,           0.0025136,                   0,           0.0015454,           0.0015454,           0.0015454
                 429,            0.012287,           0.0068512,                   0,             0.99964,                   1,               0.995,             0.93953,           0.0049371,           0.0025421,                   0,           0.0015256,           0.0015256,           0.0015256
                 430,            0.011086,           0.0076447,                   0,             0.99965,                   1,               0.995,             0.94285,           0.0049293,           0.0025545,                   0,           0.0015058,           0.0015058,           0.0015058
                 431,            0.011339,           0.0071087,                   0,             0.99965,                   1,               0.995,             0.94194,           0.0049655,           0.0025598,                   0,            0.001486,            0.001486,            0.001486
                 432,            0.010121,           0.0071414,                   0,             0.99965,                   1,               0.995,              0.9382,           0.0050141,           0.0025327,                   0,           0.0014662,           0.0014662,           0.0014662
                 433,            0.011145,           0.0078003,                   0,             0.99964,                   1,               0.995,             0.93893,            0.004981,           0.0025037,                   0,           0.0014464,           0.0014464,           0.0014464
                 434,            0.010796,           0.0075248,                   0,             0.99964,                   1,               0.995,             0.94009,           0.0050194,           0.0025047,                   0,           0.0014266,           0.0014266,           0.0014266
                 435,            0.012558,           0.0068276,                   0,             0.99963,                   1,               0.995,             0.93809,           0.0049895,            0.002486,                   0,           0.0014068,           0.0014068,           0.0014068
                 436,            0.010507,           0.0072095,                   0,             0.99964,                   1,               0.995,              0.9391,           0.0049523,           0.0024805,                   0,            0.001387,            0.001387,            0.001387
                 437,             0.00977,           0.0072645,                   0,             0.99964,                   1,               0.995,             0.93909,           0.0049588,           0.0024833,                   0,           0.0013672,           0.0013672,           0.0013672
                 438,            0.010074,           0.0070376,                   0,             0.99964,                   1,               0.995,             0.94089,           0.0049929,           0.0024968,                   0,           0.0013474,           0.0013474,           0.0013474
                 439,            0.010315,           0.0065646,                   0,             0.99964,                   1,               0.995,             0.93972,           0.0050701,           0.0025224,                   0,           0.0013276,           0.0013276,           0.0013276
                 440,            0.010182,           0.0069895,                   0,             0.99964,                   1,               0.995,             0.93767,           0.0050974,           0.0025418,                   0,           0.0013078,           0.0013078,           0.0013078
                 441,            0.010017,           0.0072214,                   0,             0.99964,                   1,               0.995,             0.93904,           0.0050904,           0.0025172,                   0,            0.001288,            0.001288,            0.001288
                 442,            0.010089,           0.0068322,                   0,             0.99964,                   1,               0.995,             0.93714,           0.0050696,           0.0025028,                   0,           0.0012682,           0.0012682,           0.0012682
                 443,            0.010897,           0.0070705,                   0,             0.99963,                   1,               0.995,             0.93976,           0.0048847,           0.0024845,                   0,           0.0012484,           0.0012484,           0.0012484
                 444,            0.009943,           0.0068543,                   0,             0.99963,                   1,               0.995,             0.94284,           0.0048548,           0.0024663,                   0,           0.0012286,           0.0012286,           0.0012286
                 445,           0.0098481,           0.0066809,                   0,             0.99963,                   1,               0.995,             0.94321,           0.0048552,            0.002451,                   0,           0.0012088,           0.0012088,           0.0012088
                 446,            0.010163,           0.0073083,                   0,             0.99962,                   1,               0.995,             0.94293,           0.0047968,           0.0024258,                   0,            0.001189,            0.001189,            0.001189
                 447,            0.010301,           0.0070661,                   0,             0.99962,                   1,               0.995,               0.942,            0.004839,           0.0024102,                   0,           0.0011692,           0.0011692,           0.0011692
                 448,            0.011006,           0.0075022,                   0,             0.99962,                   1,               0.995,             0.94463,           0.0048178,           0.0024071,                   0,           0.0011494,           0.0011494,           0.0011494
                 449,           0.0095885,           0.0077541,                   0,             0.99962,                   1,               0.995,              0.9445,           0.0047895,           0.0024201,                   0,           0.0011296,           0.0011296,           0.0011296
                 450,            0.011092,            0.006982,                   0,             0.99962,                   1,               0.995,             0.94387,            0.004857,           0.0024384,                   0,           0.0011098,           0.0011098,           0.0011098
                 451,             0.01036,           0.0069409,                   0,             0.99961,                   1,               0.995,             0.94376,           0.0048703,           0.0024386,                   0,             0.00109,             0.00109,             0.00109
                 452,            0.010649,            0.007458,                   0,             0.99962,                   1,               0.995,             0.94387,           0.0048428,           0.0024306,                   0,           0.0010702,           0.0010702,           0.0010702
                 453,           0.0095832,           0.0070493,                   0,             0.99962,                   1,               0.995,               0.948,           0.0048179,           0.0024413,                   0,           0.0010504,           0.0010504,           0.0010504
                 454,            0.010538,           0.0073372,                   0,             0.99963,                   1,               0.995,             0.94647,           0.0048608,           0.0024831,                   0,           0.0010306,           0.0010306,           0.0010306
                 455,           0.0094857,            0.006936,                   0,             0.99963,                   1,               0.995,              0.9461,           0.0048776,            0.002584,                   0,           0.0010108,           0.0010108,           0.0010108
                 456,            0.011194,           0.0072411,                   0,             0.99963,                   1,               0.995,              0.9425,           0.0049677,           0.0026341,                   0,            0.000991,            0.000991,            0.000991
                 457,           0.0092669,           0.0065582,                   0,             0.99963,                   1,               0.995,             0.94082,           0.0050004,           0.0026624,                   0,           0.0009712,           0.0009712,           0.0009712
                 458,             0.01062,           0.0070704,                   0,             0.99963,                   1,               0.995,             0.94223,           0.0049806,            0.002695,                   0,           0.0009514,           0.0009514,           0.0009514
                 459,            0.010161,           0.0070266,                   0,             0.99963,                   1,               0.995,             0.94163,           0.0048847,           0.0026011,                   0,           0.0009316,           0.0009316,           0.0009316
                 460,            0.009343,           0.0065704,                   0,             0.99963,                   1,               0.995,              0.9397,           0.0049076,           0.0025121,                   0,           0.0009118,           0.0009118,           0.0009118
                 461,            0.010246,           0.0065916,                   0,             0.99962,                   1,               0.995,             0.94209,           0.0048165,           0.0024613,                   0,            0.000892,            0.000892,            0.000892
                 462,            0.011756,           0.0070607,                   0,             0.99963,                   1,               0.995,              0.9444,           0.0047399,           0.0024794,                   0,           0.0008722,           0.0008722,           0.0008722
                 463,           0.0099557,           0.0067093,                   0,             0.99963,                   1,               0.995,             0.94748,           0.0047184,           0.0025157,                   0,           0.0008524,           0.0008524,           0.0008524
                 464,            0.010992,           0.0070587,                   0,             0.99962,                   1,               0.995,              0.9458,           0.0047051,           0.0025051,                   0,           0.0008326,           0.0008326,           0.0008326
                 465,            0.009935,           0.0070595,                   0,             0.99962,                   1,               0.995,             0.94607,           0.0047419,           0.0024872,                   0,           0.0008128,           0.0008128,           0.0008128
                 466,            0.010968,           0.0075762,                   0,             0.99962,                   1,               0.995,              0.9433,           0.0048269,           0.0024675,                   0,            0.000793,            0.000793,            0.000793
                 467,             0.01057,           0.0080398,                   0,             0.99962,                   1,               0.995,             0.94217,           0.0048511,           0.0024543,                   0,           0.0007732,           0.0007732,           0.0007732
                 468,           0.0095901,            0.006606,                   0,             0.99963,                   1,               0.995,             0.94397,           0.0048728,           0.0024539,                   0,           0.0007534,           0.0007534,           0.0007534
                 469,            0.010291,           0.0069281,                   0,             0.99962,                   1,               0.995,              0.9469,           0.0049434,           0.0024626,                   0,           0.0007336,           0.0007336,           0.0007336
                 470,            0.010589,           0.0072609,                   0,             0.99962,                   1,               0.995,             0.94854,           0.0049141,           0.0024705,                   0,           0.0007138,           0.0007138,           0.0007138
                 471,           0.0093461,           0.0066639,                   0,             0.99962,                   1,               0.995,             0.94904,           0.0048516,           0.0024727,                   0,            0.000694,            0.000694,            0.000694
                 472,           0.0097598,           0.0064659,                   0,             0.99962,                   1,               0.995,             0.94806,           0.0047832,           0.0024967,                   0,           0.0006742,           0.0006742,           0.0006742
                 473,           0.0098081,           0.0066659,                   0,             0.99962,                   1,               0.995,             0.94785,           0.0047671,           0.0025081,                   0,           0.0006544,           0.0006544,           0.0006544
                 474,           0.0092332,            0.006837,                   0,             0.99962,                   1,               0.995,             0.94751,           0.0047316,           0.0024916,                   0,           0.0006346,           0.0006346,           0.0006346
                 475,            0.010056,           0.0070327,                   0,             0.99962,                   1,               0.995,             0.94557,           0.0046362,            0.002463,                   0,           0.0006148,           0.0006148,           0.0006148
                 476,            0.010637,           0.0071203,                   0,             0.99962,                   1,               0.995,             0.94598,           0.0045956,           0.0024415,                   0,            0.000595,            0.000595,            0.000595
                 477,            0.009702,           0.0072023,                   0,             0.99961,                   1,               0.995,              0.9444,            0.004628,           0.0024386,                   0,           0.0005752,           0.0005752,           0.0005752
                 478,            0.010936,           0.0068509,                   0,             0.99962,                   1,               0.995,             0.94516,           0.0046275,           0.0024507,                   0,           0.0005554,           0.0005554,           0.0005554
                 479,            0.010465,           0.0073785,                   0,             0.99962,                   1,               0.995,             0.94493,           0.0047332,           0.0024672,                   0,           0.0005356,           0.0005356,           0.0005356
                 480,           0.0097743,           0.0070431,                   0,             0.99962,                   1,               0.995,             0.94685,           0.0047115,           0.0024482,                   0,           0.0005158,           0.0005158,           0.0005158
                 481,           0.0099292,           0.0070205,                   0,             0.99963,                   1,               0.995,             0.94719,           0.0047058,           0.0024316,                   0,            0.000496,            0.000496,            0.000496
                 482,           0.0094266,           0.0071852,                   0,             0.99962,                   1,               0.995,              0.9471,           0.0047165,           0.0024255,                   0,           0.0004762,           0.0004762,           0.0004762
                 483,            0.010063,           0.0071348,                   0,             0.99963,                   1,               0.995,             0.94747,           0.0047048,           0.0024238,                   0,           0.0004564,           0.0004564,           0.0004564
                 484,            0.010891,           0.0071222,                   0,             0.99963,                   1,               0.995,             0.94728,           0.0046781,           0.0024122,                   0,           0.0004366,           0.0004366,           0.0004366
                 485,             0.01037,           0.0074819,                   0,             0.99963,                   1,               0.995,             0.94596,           0.0046572,           0.0024207,                   0,           0.0004168,           0.0004168,           0.0004168
                 486,            0.010788,           0.0070407,                   0,             0.99963,                   1,               0.995,              0.9447,            0.004635,           0.0024249,                   0,            0.000397,            0.000397,            0.000397
                 487,           0.0098526,           0.0072762,                   0,             0.99963,                   1,               0.995,             0.94705,           0.0046183,           0.0024099,                   0,           0.0003772,           0.0003772,           0.0003772
                 488,            0.010404,           0.0075821,                   0,             0.99963,                   1,               0.995,             0.94649,           0.0046337,           0.0024042,                   0,           0.0003574,           0.0003574,           0.0003574
                 489,            0.011058,           0.0067063,                   0,             0.99963,                   1,               0.995,             0.94561,           0.0046585,           0.0023975,                   0,           0.0003376,           0.0003376,           0.0003376
                 490,            0.011665,           0.0069974,                   0,             0.99963,                   1,               0.995,             0.94623,           0.0046681,           0.0023864,                   0,           0.0003178,           0.0003178,           0.0003178
                 491,            0.010337,           0.0071336,                   0,             0.99963,                   1,               0.995,             0.94752,           0.0046459,           0.0023708,                   0,            0.000298,            0.000298,            0.000298
                 492,            0.011274,           0.0070571,                   0,             0.99963,                   1,               0.995,             0.94811,           0.0046231,           0.0023775,                   0,           0.0002782,           0.0002782,           0.0002782
                 493,           0.0096551,           0.0070333,                   0,             0.99963,                   1,               0.995,             0.94848,            0.004608,           0.0023879,                   0,           0.0002584,           0.0002584,           0.0002584
                 494,             0.01025,           0.0065694,                   0,             0.99963,                   1,               0.995,             0.94776,           0.0045897,            0.002404,                   0,           0.0002386,           0.0002386,           0.0002386
                 495,           0.0096095,           0.0068831,                   0,             0.99963,                   1,               0.995,             0.94833,           0.0046168,           0.0024289,                   0,           0.0002188,           0.0002188,           0.0002188
                 496,           0.0098735,            0.007123,                   0,             0.99963,                   1,               0.995,              0.9497,           0.0046437,           0.0024386,                   0,            0.000199,            0.000199,            0.000199
                 497,           0.0097062,           0.0071382,                   0,             0.99963,                   1,               0.995,              0.9502,           0.0046468,           0.0024422,                   0,           0.0001792,           0.0001792,           0.0001792
                 498,            0.010133,           0.0064364,                   0,             0.99963,                   1,               0.995,             0.95025,           0.0046557,           0.0024374,                   0,           0.0001594,           0.0001594,           0.0001594
                 499,           0.0096509,           0.0066963,                   0,             0.99963,                   1,               0.995,             0.95178,           0.0046173,           0.0024214,                   0,           0.0001396,           0.0001396,           0.0001396
